1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,548,224,211,28,0,867,451,179,1728,0,0,8407,284,199,235,299,1006,1433,47,19,22,53,0,8,270,294,6,39,5,59,13,56,0,1,1,27.9,1,12,1,69,0,29,0,0,3,0,0,1.37E+03,0,95.9,0,6,0,2,81,83.9,16.1,1.39,58,3,1,1,0,5,0,1,1,1,3,0,3,5,2,2,5,2,1,0,0,1,17,1,0,1,1,3,1,1,0,43,1,1,3,1,3,0,1,1,1,0,2,0,1,0,0,1,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,4,2,0,2,0,0,0,2,0,2,2,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,66.7,33.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,65,27,39,16,51,9,0,61,5,1,2,6,21,1,25,372,140,141,32,2,550,444,117,1045,21,21,4914,169,139,268,184,1184,721,56,26,16,25,25,10,122,152,8,29,5,37,14,16,6,1,1,30.6,1,2,1,22,0,26,0,0,12,7,0,3.78E+03,0,94.3,0,4,0,3,71,80.5,19.5,1.5,9,1,2,1,1,4,0,0,1,12,0,0,2,0,2,0,1,1,1,0,1,0,6,1,0,0,0,2,0,1,1,4,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,no
1,1,1,1,1,1,87,25,26,11,48,5,2,78,4,0,1,9,25,1,34,820,309,302,26,1,1277,767,588,2523,0,0,10909,409,361,387,448,1994,4779,58,93,46,59,19,16,316,411,25,59,5,79,35,60,0,1,1,31,1,9,1,84,0,84,2,0,75,2,0,8.34E+03,0,92.7,0,5,0,5,214,83,17,1.55,46,9,2,2,6,2,0,1,2,28,4,0,9,2,3,4,9,2,2,1,6,2,22,1,0,1,1,0,1,2,0,0,2,0,1,0,0,1,0,0,3,1,1,1,1,0,1,2,0,2,yes
1,1,1,1,1,1,100,20,25,16,42,1,3,124,9,1,2,6,20,1,18,445,115,107,28,0,729,390,199,1483,7,7,5125,236,128,228,246,1218,880,61,16,14,41,34,9,228,245,13,9,5,37,10,16,13,1,1,30.8,1,16,1,30,3,25,0,0,16,0,0,3.64E+03,0,93.6,0,3,0,1,125,82,18,1.49,9,1,0,2,1,1,0,1,0,4,1,0,1,2,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,no
1,1,1,1,1,1,82,14,17,35,96,6,4,147,8,1,1,27,12,1,12,1280,200,202,25,10,2096,1057,569,4396,0,0,20318,597,445,534,688,2572,3081,41,115,20,92,21,18,704,865,30,36,5,48,59,46,0,1,1,28.5,1,28,1,61,1,52,7,0,73,1,0,2.11E+03,0,98,0,8,3,5,80,84.1,15.9,1.64,221,2,1,4,2,42,0,1,2,44,0,0,1,2,1,22,1,3,1,1,1,2,55,0,0,0,2,0,0,1,1,62,0,1,1,1,0,0,1,4,1,2,0,1,1,0,0,0,0,1,yes
1,1,1,1,1,1,41,16,15,6,24,0,2,10,4,1,1,2,16,1,27,245,189,193,30,0,489,256,148,933,16,16,3700,151,91,147,173,464,520,41,41,29,16,11,5,89,142,7,25,5,47,22,40,0,1,1,29.7,1,2,1,38,0,22,0,1,17,4,0,2.28E+03,0,94.6,0,4,0,4,59,84.3,15.7,1.29,49,2,3,1,1,12,0,1,3,15,2,0,2,1,0,0,1,4,1,1,0,1,26,2,0,1,2,2,0,2,0,6,0,0,1,0,0,2,1,0,1,0,3,1,1,1,0,0,0,1,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,417,121,124,20,0,764,393,146,1305,0,0,6056,244,115,278,268,841,874,51,24,22,37,0,9,187,213,13,18,5,31,23,18,0,1,1,30.3,1,8,1,21,0,22,0,0,22,0,0,1.13E+03,0,94.4,0,3,0,2,101,84.7,15.3,1.6,83,1,0,1,0,2,0,1,2,2,2,0,0,0,0,1,1,1,3,0,1,1,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,546,184,197,28,0,695,401,184,1325,0,0,6823,227,138,242,234,1105,1147,32,25,33,38,0,10,213,238,16,31,5,44,6,34,0,1,1,35.9,1,6,1,42,0,29,0,0,21,0,0,5.43E+03,0,94,0,4,0,4,101,81.7,18.3,1.71,22,2,4,2,2,0,0,1,3,0,1,0,1,0,3,1,0,1,1,2,2,1,1,1,0,0,2,0,0,1,1,33,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,145,48,68,18,99,20,1,67,12,1,1,17,48,1,35,449,349,359,30,13,835,447,120,1322,48,48,5358,242,169,244,260,991,965,41,5,47,38,34,6,124,129,11,49,5,86,14,73,0,1,1,30,1,8,1,115,2,4,3,0,9,13,0,165,0,99.1,0,4,0,7,16,80.8,19.2,1.58,35,5,1,1,2,0,0,0,1,0,2,1,3,4,6,4,2,9,1,6,1,3,4,2,0,1,0,2,0,3,2,0,3,0,1,0,1,1,0,0,2,0,1,1,1,2,0,0,0,1,no
1,1,1,1,1,1,66,9,11,4,18,7,3,12,7,1,1,4,9,1,17,379,151,156,27,1,486,272,88,873,9,9,6040,143,76,187,166,682,492,44,11,23,22,5,6,67,80,7,27,5,33,21,29,0,1,1,33.5,1,5,1,28,2,48,0,0,17,0,0,5.07E+03,0,92.6,0,4,0,4,60,82.9,17.1,1.44,11,3,2,1,1,2,0,2,1,40,2,0,1,2,1,2,2,2,1,2,0,0,2,0,0,1,1,2,1,0,0,11,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,yes
1,1,1,1,1,1,16,45,48,26,125,2,0,33,3,1,1,18,98,1,38,1812,476,471,30,7,2657,1219,1121,5536,0,0,28389,744,679,464,856,3215,3839,51,174,44,119,51,31,653,868,55,76,5,123,91,129,0,1,1,32.2,1,20,1,159,2,79,16,0,103,0,0,2.02E+04,0,96,0,7,11,14,260,83.1,16.9,1.73,251,5,5,6,3,23,2,4,5,36,7,0,8,5,3,9,4,5,4,2,2,4,152,0,0,1,0,6,1,5,3,43,2,0,5,2,1,0,1,1,4,2,1,2,1,2,1,0,1,2,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,40,34,42,10,96,1,0,50,1,1,1,10,34,1,38,705,302,309,28,11,1051,608,324,2235,0,0,9163,318,328,266,341,1359,1371,46,28,50,50,14,18,311,358,15,54,5,64,21,52,0,1,1,28.9,1,1,1,80,0,61,19,0,22,19,0,1.73E+03,0,95.2,0,8,4,10,106,84.7,15.3,1.36,160,5,3,2,6,15,6,1,3,20,2,0,2,2,4,2,4,6,7,3,3,1,116,3,0,0,0,2,0,1,1,0,0,0,1,3,2,0,0,2,0,0,1,0,0,2,0,1,0,2,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,459,56,57,23,0,734,394,253,1532,0,0,7095,238,130,264,248,1091,992,31,46,9,27,0,12,162,208,13,3,5,10,10,7,0,1,1,33,1,14,1,3,0,31,0,0,13,0,0,1.34E+03,0,96.2,0,4,0,0,58,85,15,1.47,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,376,202,204,24,0,609,340,161,1177,0,0,5108,190,133,207,210,608,563,55,37,25,21,0,8,126,178,10,22,5,44,12,40,0,1,1,26.2,1,3,1,68,0,21,0,0,35,0,0,913,0,95.2,0,5,0,3,70,83.5,16.5,1.3,123,2,3,3,4,13,0,3,1,9,3,0,1,5,3,7,2,3,2,1,2,2,32,2,0,1,2,1,1,0,1,0,3,0,0,0,1,1,0,2,0,0,0,2,0,1,0,1,1,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,10,2,0,8,10,1,8,0,0,32,2,2,8,2,10,3,2,0,4,0,0,0,0,0,0,3,3,3,0,0,0,1,1,30,1,0,1,0,0,0,0,0,0,0,0,15,0,94.1,0,2,0,0,1,71.4,28.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,71,35,37,19,66,4,2,50,7,1,1,9,35,1,29,843,264,268,30,3,1311,710,417,2567,18,18,12362,409,314,367,448,1993,2386,45,66,39,69,29,15,367,444,24,38,5,69,32,48,0,1,1,28.6,1,14,1,80,2,44,0,0,78,0,0,6.47E+03,0,95.2,0,5,0,8,150,83.1,16.9,1.54,129,1,5,1,5,11,0,2,2,17,3,0,1,5,1,7,1,1,3,2,3,1,41,1,0,1,2,0,1,1,0,0,0,0,3,0,1,2,0,0,5,0,0,0,0,2,2,0,0,1,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42,693,250,249,34,0,1154,616,470,2171,0,0,10464,337,239,369,387,1364,1450,68,91,38,56,0,17,385,483,14,44,5,73,34,37,0,1,1,24.2,1,11,1,55,0,47,0,0,104,0,0,6.71E+03,0,92.5,0,4,0,4,223,84.7,15.3,1.43,251,2,3,5,1,7,0,2,0,8,3,0,2,2,1,6,0,5,3,2,1,1,149,1,0,1,3,1,0,2,1,27,1,1,0,0,2,0,1,0,2,2,0,1,0,1,1,0,1,0,no
1,1,1,1,1,1,5,20,29,7,33,1,0,17,1,1,2,6,27,1,38,564,198,195,33,0,925,551,97,1738,0,0,8010,334,173,347,342,1457,1434,46,30,21,40,21,9,265,299,21,23,5,52,8,41,8,1,1,30.9,1,5,1,42,0,30,0,0,13,0,0,6.02E+03,0,94,0,4,0,8,140,81.9,18.1,1.7,6,1,1,0,0,3,0,0,2,0,3,0,0,2,1,0,0,4,1,0,0,3,2,4,0,1,1,4,0,1,2,20,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,1,0,no
1,1,1,1,1,1,104,13,19,15,31,0,2,16,6,1,1,3,13,1,16,584,99,97,27,0,960,553,384,1987,0,0,10077,281,228,305,310,1343,2687,37,102,14,56,20,12,217,346,15,14,5,28,15,15,0,1,1,29.8,1,8,1,13,2,20,0,0,40,0,0,7.25E+03,0,95.6,0,5,0,1,117,84.6,15.4,1.5,131,0,4,1,2,23,0,1,0,1,1,0,1,1,0,5,1,0,2,1,1,1,59,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,yes
1,1,1,1,1,1,10,47,45,30,94,1,3,67,7,1,2,12,39,1,34,700,282,293,32,2,1134,658,476,2284,32,32,9195,336,237,361,375,1664,1442,41,84,53,57,60,14,272,378,16,59,5,73,32,60,10,1,1,29.9,1,10,1,44,0,45,3,0,92,5,0,4.44E+03,0,94.9,0,5,0,5,137,81.5,18.5,1.63,83,8,2,1,2,14,0,1,4,26,3,0,5,3,2,4,1,5,1,1,3,0,33,5,0,1,2,1,1,1,0,0,2,1,1,0,1,0,0,0,2,0,0,2,2,1,0,1,0,0,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27,454,166,152,34,0,738,363,219,1473,0,0,4470,225,126,222,255,853,944,38,55,27,39,0,7,200,263,11,27,5,59,26,28,0,1,1,26.7,1,4,1,23,0,34,0,0,0,0,0,3.13E+03,0,93.7,0,5,0,5,115,81.7,18.3,1.39,76,2,1,0,2,5,0,0,0,1,1,0,2,2,0,4,3,2,0,1,0,1,11,1,0,1,0,1,1,1,0,57,0,1,1,0,2,1,1,1,0,0,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,58,41,50,16,64,8,2,57,9,1,1,7,41,1,18,755,377,377,26,0,1259,671,492,2631,0,0,11504,391,304,342,447,1596,1773,44,111,33,62,25,22,287,442,14,67,5,93,40,99,0,1,1,30.6,1,10,1,134,0,103,0,1,31,8,0,8.60E+03,0,93.4,0,5,0,9,174,83.4,16.6,1.48,247,3,4,2,3,38,0,3,0,45,6,0,3,4,3,12,3,5,2,3,1,4,19,3,0,1,3,8,0,2,1,0,3,1,3,1,2,0,0,1,7,1,2,1,0,1,0,3,1,0,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,277,156,151,26,0,457,290,145,1027,0,0,2551,134,102,177,142,689,659,43,43,20,18,0,6,115,162,6,21,5,33,7,26,0,1,1,25.2,1,5,1,44,0,0,0,0,0,0,0,11,0,99.9,0,7,0,3,1,78.5,21.5,1.39,8,3,2,1,3,4,0,5,0,0,1,0,2,3,1,0,0,2,1,4,1,3,1,3,0,1,0,1,0,1,1,8,3,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1247,87,95,29,0,1717,990,742,3320,0,0,16332,508,411,509,582,2539,2079,34,87,12,90,0,35,300,413,24,8,5,17,33,13,0,1,1,30.7,1,18,1,13,0,174,0,0,88,0,0,1.08E+04,0,92.8,0,9,0,2,217,83.6,16.4,1.49,380,0,1,0,2,19,0,2,0,138,1,0,0,0,2,12,0,1,0,2,1,1,244,1,0,0,2,0,0,1,1,158,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,no
1,1,1,1,1,1,10,10,12,2,14,2,1,4,2,1,1,2,15,1,22,372,128,120,27,0,561,354,178,1056,0,0,4155,174,144,177,192,860,583,48,38,20,22,15,9,105,145,8,13,5,35,18,18,0,1,1,29.9,1,5,1,28,1,34,0,0,14,0,0,3.22E+03,0,93.8,0,3,0,2,72,79.8,20.2,1.33,11,0,0,1,1,2,0,4,2,5,1,0,4,2,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,1,1,15,1,0,0,0,0,0,1,0,2,0,2,1,0,1,0,1,0,0,yes
1,1,1,1,1,1,75,48,53,21,84,8,5,46,11,1,1,11,36,1,23,547,137,144,30,4,831,546,178,1720,8,8,7967,246,224,294,271,1033,802,36,61,18,46,20,12,168,240,9,17,5,23,23,22,0,1,1,30.2,1,8,1,27,2,35,0,0,12,8,0,6.57E+03,0,93.8,0,6,0,2,134,83.3,16.7,1.39,24,5,1,3,1,11,0,2,0,2,1,0,1,1,1,2,2,2,2,3,0,0,5,2,0,1,4,1,1,0,1,12,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,2,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,1,0,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,66.7,33.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,81,50,56,17,82,3,2,160,6,1,2,11,32,1,30,545,213,217,28,4,874,393,286,1793,0,0,6955,234,152,212,270,1117,1207,46,49,30,41,29,8,195,266,16,26,5,54,22,50,18,1,1,28.5,1,10,1,49,0,30,0,0,25,6,0,5.35E+03,0,94.1,0,6,0,2,137,81.4,18.6,1.65,43,6,1,1,2,10,0,2,2,8,1,0,0,1,2,9,0,3,3,2,2,0,92,3,0,1,7,1,1,0,1,0,1,2,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29,495,166,169,31,0,873,399,326,1714,0,0,6433,254,155,239,288,1001,1339,45,67,24,44,0,9,265,340,12,19,5,39,27,25,0,1,1,33.6,1,13,1,38,0,10,0,0,19,0,0,640,0,97.7,0,5,0,4,50,84.2,15.8,1.46,43,3,0,1,3,8,0,2,2,3,1,0,1,2,0,6,2,1,2,1,0,0,5,1,0,1,1,0,1,3,1,4,1,0,1,1,0,0,1,0,1,0,3,1,0,1,1,0,0,1,no
0,0,1,1,1,1,31,6,18,3,9,7,0,16,1,1,0,0,0,1,16,456,131,125,29,0,644,405,140,1344,0,0,4775,193,136,247,198,1106,990,34,15,20,32,0,10,144,160,17,12,5,34,5,23,0,1,1,25.4,1,8,1,31,0,17,0,0,16,0,0,614,0,97,0,4,0,4,45,81.9,18.1,1.41,24,0,0,2,3,1,0,1,1,0,2,0,2,0,2,0,3,1,1,0,2,1,2,1,0,1,0,3,1,0,0,33,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,388,205,221,27,0,651,306,228,1027,0,0,6767,139,112,190,194,901,534,42,31,27,25,0,10,75,117,6,45,5,46,28,38,0,1,1,22.9,1,5,1,46,0,17,0,0,6,0,0,1.08E+03,0,95.9,0,6,0,4,55,84.7,15.3,1.4,100,2,1,1,3,4,0,2,4,0,1,0,2,0,0,14,1,2,1,0,1,3,85,0,0,1,1,0,1,2,0,11,0,1,0,0,1,2,1,0,1,1,1,0,0,1,0,1,1,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,979,134,141,22,0,1598,689,543,3433,0,0,14904,431,356,333,522,1521,2040,56,118,25,63,0,19,592,785,29,17,5,27,54,17,0,1,1,32.1,1,7,1,31,0,57,0,0,77,0,0,2.20E+03,0,94.9,0,8,0,1,212,85.2,14.8,1.42,273,3,1,2,2,52,0,3,2,3,3,0,1,0,0,18,0,2,1,1,2,2,125,2,0,0,3,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,no
1,1,1,1,1,1,146,75,94,37,135,18,2,151,12,1,1,15,130,1,30,830,243,242,35,7,1317,762,563,2563,61,61,11176,398,290,367,442,1568,1923,31,93,29,63,89,14,348,447,19,34,5,63,42,49,0,1,1,30.6,1,17,1,66,1,60,1,0,50,4,0,8.01E+03,0,92.8,0,5,0,7,242,80.4,19.6,1.5,25,2,2,0,0,6,0,4,6,7,4,0,4,2,2,1,4,2,1,4,1,3,15,2,0,1,1,1,1,1,0,20,1,3,0,0,0,1,1,1,3,0,0,0,0,2,0,0,0,0,yes
1,1,1,1,1,1,46,12,19,9,23,11,3,19,10,1,1,2,10,1,13,298,83,85,33,0,396,229,84,776,10,10,3972,113,85,117,118,536,404,32,11,14,23,11,5,96,107,3,9,5,24,4,6,0,1,1,34.1,1,2,1,8,0,15,0,0,4,2,0,3.07E+03,0,95.3,0,5,0,0,43,80.7,19.3,1.42,30,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,1,0,1,0,1,9,1,0,1,1,1,1,1,0,14,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,32,48,56,31,104,1,1,54,3,1,1,7,25,1,32,862,159,152,28,13,1329,767,345,2660,0,0,13070,425,278,449,459,1630,1771,48,94,31,68,20,18,352,479,12,24,5,43,20,22,0,1,1,28.9,1,24,1,22,0,57,5,0,19,0,0,9.51E+03,0,94.2,0,4,0,2,188,84.1,15.9,1.49,159,1,3,0,1,32,0,1,1,22,0,0,1,1,0,11,5,2,0,0,0,1,50,1,0,1,1,2,1,0,0,23,0,0,2,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,no
1,1,1,1,1,1,161,36,36,16,65,14,3,99,8,1,1,13,36,1,47,890,471,464,34,0,1408,715,363,2989,36,36,9822,424,338,332,448,1812,1897,46,49,71,69,23,19,298,349,26,77,5,125,21,110,0,1,1,32.2,1,4,1,132,2,30,0,1,25,0,0,4.02E+03,0,97.4,0,4,0,8,86,82.9,17.1,1.58,64,8,8,6,3,2,0,4,5,8,4,0,4,6,2,3,8,6,6,3,4,0,3,6,0,1,4,3,1,5,1,11,3,3,3,0,3,2,1,1,7,1,1,2,1,2,1,2,0,2,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,100,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,295,136,135,35,0,452,244,167,943,0,0,4079,130,95,144,140,464,594,44,26,12,28,0,4,98,124,4,11,5,30,7,19,0,1,1,34.4,1,6,1,45,0,0,0,0,3,0,0,3.12E+03,0,97.7,0,4,0,2,33,84.6,15.4,1.56,51,2,2,2,2,0,0,5,1,0,0,0,1,1,2,3,0,4,2,1,2,3,25,0,0,1,0,1,0,0,0,10,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,no
1,1,1,1,1,1,25,8,22,4,12,0,0,17,1,1,1,0,5,1,19,206,127,123,34,0,283,164,13,501,0,0,2233,99,46,81,99,347,434,53,3,13,14,1,4,44,47,1,17,5,36,0,22,0,1,1,26.8,1,1,1,22,0,3,0,0,0,0,0,1.94E+03,0,96.1,0,3,0,5,29,80.5,19.5,1.31,3,2,3,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,2,0,0,1,1,1,0,2,1,1,1,20,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,792,181,178,28,0,1286,553,728,2787,0,0,11551,356,300,253,423,1213,1515,46,131,34,71,0,15,390,576,19,46,5,50,46,28,0,1,1,28.8,1,11,1,23,0,21,0,0,32,0,0,2.52E+03,0,96.4,0,5,0,3,133,85.3,14.7,1.4,293,1,5,2,1,47,0,1,1,0,3,0,0,3,2,18,3,2,1,1,0,0,106,4,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,no
1,1,1,1,1,1,0,9,9,5,28,0,1,5,1,1,1,9,10,1,30,678,143,146,33,3,969,508,342,2108,0,0,12653,258,267,214,301,1115,1192,52,58,26,50,10,13,291,380,14,26,5,34,30,11,0,1,1,27.4,1,7,1,17,0,16,2,0,43,0,0,1.31E+03,0,97.6,0,7,0,2,61,84.7,15.3,1.42,181,3,2,1,0,25,0,1,0,14,3,0,0,1,0,12,0,2,2,1,0,1,186,1,0,0,1,3,0,0,0,12,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,yes
1,1,1,1,1,1,70,43,48,25,97,3,2,51,5,0,1,14,27,1,26,828,158,146,29,6,1419,737,379,2772,0,0,9668,409,294,406,486,1862,1902,42,87,34,66,20,20,374,500,23,33,5,48,41,17,0,1,1,29.2,1,14,1,19,1,54,7,0,48,0,0,6.61E+03,0,94.6,0,5,2,3,184,81.7,18.3,1.44,223,2,0,3,3,35,0,1,2,27,1,0,1,1,1,29,0,1,3,0,1,2,75,1,0,1,1,2,1,4,3,16,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,1,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,519,124,116,33,0,926,349,534,1685,0,0,8288,231,161,188,298,1305,1197,51,68,25,39,0,6,194,278,12,16,5,40,54,10,0,1,1,28.9,1,12,1,13,0,13,0,0,18,0,0,938,0,97.3,0,5,0,2,59,83.6,16.4,1.73,139,1,0,3,0,15,0,1,1,7,1,0,1,3,1,13,0,4,0,1,0,1,31,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,no
1,1,1,1,1,1,191,46,67,14,68,18,0,114,4,1,1,2,11,1,38,673,311,299,32,6,890,607,106,1674,0,0,7278,272,237,305,285,1659,1630,36,26,56,47,13,11,183,216,14,54,5,85,7,59,0,1,1,34.3,1,5,1,72,2,31,0,0,12,2,0,5.97E+03,0,94.4,0,4,0,10,121,79.2,20.8,1.49,56,5,2,3,5,4,0,4,1,0,1,0,2,4,2,6,5,5,5,4,1,4,16,0,1,1,1,2,1,0,2,84,0,1,0,3,3,3,1,0,2,0,0,3,0,0,0,0,0,0,no
