1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
42,530,332,982,276,30,3,3463,527,152,163,24,651,87,153,124,4,80,1.44,132,1,7,1,10,17.5,82.5,23,1,1,1,1,33.7,5,43,99.7,222,1,2,23,0,0,110,13,106,29,3,12,0,12,0,0,0,1,0,10,3,0,0,0,0,2,0,1,0,0,2,1,0,11,0,0,0,0,0,2,0,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
44,862,553,1877,488,43,96,7713,1108,269,295,53,1146,318,273,219,6,238,1.42,319,12,52,1,14,15.5,84.5,41,1,1,1,1,26.2,5,67,95,2.08E+03,49,3,55,0,39,343,11,362,85,11,58,0,64,0,0,0,3,0,82,1,0,14,0,0,3,3,3,0,4,2,3,3,30,0,5,4,5,0,1,4,2,4,4,0,2,0,3,0,22,4,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,0,0,21,1,0,1,0,1,0,2,0,1,7,0,0,0,1,1,2,5,1,no
35,814,518,1644,476,28,119,6539,992,304,278,37,1450,280,257,143,4,209,1.71,357,7,70,1,20,18,82,16,1,1,1,1,25.2,5,56,94.5,4.35E+03,24,4,28,0,11,134,11,131,30,0,17,1,22,1,1,1,1,1,23,2,1,0,1,29,3,1,0,0,1,1,1,2,3,0,3,0,0,0,1,0,0,0,0,0,5,15,1,51,5,1,6,160,28,44,0,0,4,200,0,2,1,0,2,0,1,1,2,7,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,no
42,1059,701,2147,557,28,109,13027,1701,286,342,64,1080,411,314,271,7,347,1.42,298,12,41,1,20,13.8,86.2,32,1,1,1,1,23.9,5,143,95.9,1.12E+03,27,10,27,0,66,213,10,208,50,6,30,0,46,0,0,0,2,0,50,3,0,17,0,0,4,3,2,0,0,2,2,1,35,0,0,2,2,0,1,2,0,1,3,1,4,0,0,0,7,1,0,0,0,0,0,1,0,0,1,2,2,2,0,0,0,1,1,0,16,2,0,0,0,1,0,0,1,1,3,0,0,2,1,0,0,3,1,no
55,955,580,1878,496,36,153,8781,1791,309,334,41,1564,309,320,174,4,258,1.61,257,9,48,1,12,16.1,83.9,19,1,1,1,1,32.5,5,54,93.9,5.87E+03,31,9,20,0,40,135,13,122,33,6,13,1,17,1,1,1,1,0,30,3,1,3,1,0,2,2,2,0,0,1,0,2,18,0,2,5,1,0,0,0,1,1,1,0,2,9,0,32,7,1,1,102,18,22,0,0,3,22,0,1,1,0,4,3,1,1,2,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,no
42,1011,599,2172,448,32,60,6215,1676,225,340,50,1141,381,295,217,7,294,1.52,320,16,79,1,33,17,83,32,1,1,1,1,35.5,5,153,96.9,1.75E+03,41,7,37,0,31,197,20,184,52,9,28,1,34,1,1,1,1,1,34,4,0,8,0,9,3,11,3,0,1,2,0,2,144,0,2,2,1,0,3,1,1,1,1,0,3,0,3,0,35,5,0,0,0,0,0,2,0,0,1,0,0,1,0,2,1,1,2,0,52,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,yes
53,1968,1254,4337,1038,36,257,18334,2256,520,637,117,2829,664,587,492,8,439,1.54,776,29,183,1,41,15.2,84.8,53,1,1,1,1,31,5,223,95.4,4.97E+03,46,9,26,0,89,513,27,515,130,16,96,1,142,1,1,1,6,0,160,4,1,31,1,0,2,9,4,0,5,5,7,4,107,0,4,6,2,0,5,4,2,3,5,1,11,19,5,86,2,10,17,46,37,61,0,3,9,442,0,1,5,1,5,2,0,1,2,51,33,5,1,3,8,1,0,1,0,2,10,0,1,0,1,0,1,0,2,yes
39,599,432,1297,331,32,19,5306,2239,184,177,25,723,216,167,134,4,188,1.65,238,11,28,1,10,17.1,82.9,28,1,1,1,1,27.5,5,133,98.9,184,3,4,19,0,12,214,15,224,44,6,29,1,46,1,1,1,2,1,60,2,0,0,0,16,4,0,1,0,1,3,0,1,63,0,1,2,2,0,3,1,2,1,3,1,3,0,0,0,3,3,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,1,3,0,0,2,0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,yes
50,662,382,1383,368,29,11,5117,1302,213,239,30,910,219,226,155,4,201,1.46,171,6,18,1,13,15.6,84.4,41,1,1,1,1,28.5,5,56,98.9,370,12,4,26,0,5,222,7,205,59,2,42,0,40,0,0,0,1,0,44,3,0,0,0,0,1,0,3,0,5,1,6,3,9,0,1,1,3,0,1,0,2,3,1,0,1,0,3,0,6,1,0,0,0,0,0,2,0,0,1,1,4,0,0,1,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,yes
41,614,361,1168,298,24,31,4527,742,184,204,30,519,198,183,105,3,139,1.43,205,6,57,1,19,17.9,82.1,25,1,1,1,1,32.9,5,9,98,1.29E+03,6,4,14,0,3,151,11,155,39,0,28,1,23,1,1,1,0,1,37,2,1,2,0,6,1,2,0,0,1,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,4,0,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,yes
37,884,575,1476,538,37,137,10032,1183,308,304,35,1094,207,293,176,4,181,1.38,224,13,25,1,11,17.5,82.5,57,1,1,1,1,30.1,5,21,92.8,7.75E+03,46,8,46,0,8,397,16,423,90,8,78,1,82,1,1,1,4,0,97,8,2,1,1,0,5,0,6,0,9,2,5,5,2,0,2,5,0,0,3,3,2,1,3,0,2,38,1,146,6,1,25,104,76,107,0,2,8,154,2,2,1,0,6,1,0,0,1,11,0,3,3,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,yes
47,1198,755,2300,656,25,3,12395,1589,393,370,62,1682,243,340,234,6,208,1.52,451,14,25,1,24,15.2,84.8,28,1,1,1,1,27.3,5,221,99.9,6,0,8,13,0,1,270,23,281,53,3,33,1,64,1,1,1,3,1,107,3,0,5,1,0,4,4,2,0,2,5,5,1,90,0,2,4,4,0,5,0,1,3,3,0,4,0,1,0,0,6,0,0,0,0,0,2,0,0,0,2,1,2,0,1,5,0,0,0,6,2,1,0,0,0,2,1,0,1,3,0,0,1,0,1,1,0,0,yes
45,1030,649,2227,531,27,123,12675,1492,299,344,53,1451,431,305,232,5,366,1.43,316,17,61,1,30,13.4,86.6,30,1,1,1,1,28.6,5,152,94.7,2.82E+03,59,5,26,0,40,143,16,132,46,1,25,0,21,0,0,0,2,0,14,1,0,4,0,0,0,5,2,0,1,0,0,0,35,0,2,0,0,0,2,0,3,2,0,0,0,0,2,0,24,2,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,no
48,529,340,944,345,31,13,3786,716,166,164,26,897,54,160,109,2,50,2.77,51,8,4,1,4,19.2,80.8,35,1,1,1,1,33.9,5,0,99,215,2,2,29,0,3,221,7,231,50,1,33,1,41,1,1,1,2,0,52,5,3,0,1,0,0,0,2,3,5,2,4,3,0,0,5,0,2,0,0,0,1,1,1,1,2,35,2,85,1,4,16,251,26,44,0,0,10,183,2,1,3,1,5,1,0,1,1,27,0,0,0,0,3,1,0,0,1,0,0,4,0,0,0,0,0,0,0,yes
43,2012,1193,4313,858,27,226,14435,3122,433,658,98,2153,751,520,425,7,503,1.59,816,36,176,1,80,16.2,83.8,20,1,1,1,1,31,5,340,94.8,2.90E+03,122,22,18,0,150,141,22,130,36,4,19,0,25,0,0,0,0,0,32,1,0,45,0,0,3,37,2,0,0,2,4,0,296,0,1,2,0,0,1,0,1,0,1,0,1,0,0,0,89,1,0,0,0,0,0,2,0,0,0,2,1,0,0,1,2,1,0,0,207,0,0,1,0,1,0,0,0,0,21,0,0,4,1,1,0,17,0,no
48,1118,647,2409,573,31,152,6953,1883,321,389,44,1390,545,333,252,5,423,1.51,376,22,92,1,36,17.5,82.5,47,1,1,1,1,32.5,5,132,94.6,1.31E+03,48,5,26,0,65,206,21,200,56,4,43,0,32,0,0,0,2,0,27,2,0,24,0,0,0,15,2,0,2,1,1,3,36,0,2,1,2,0,5,2,2,0,1,0,0,0,1,0,17,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,4,0,15,2,1,0,0,0,1,2,3,0,3,0,0,1,0,1,0,4,0,no
39,1376,1009,2847,1064,30,203,12005,2829,622,443,76,2304,368,429,351,6,309,1.6,352,19,52,1,9,18.1,81.9,51,1,1,1,1,27.7,5,155,93.8,8.64E+03,74,22,41,0,21,360,22,341,81,13,61,1,78,1,1,1,6,1,99,5,3,3,1,27,8,2,4,16,2,3,1,10,50,0,4,4,1,0,2,4,2,5,3,1,4,0,5,0,6,6,0,0,0,0,0,1,0,0,2,3,1,0,0,4,0,1,4,0,13,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,2,0,yes
57,562,341,1219,261,28,38,5940,1023,171,193,25,720,247,172,90,3,202,1.58,135,12,32,1,14,15.4,84.6,37,1,1,1,1,30.7,5,75,97.4,328,10,4,22,0,14,136,13,135,29,1,27,0,10,0,0,0,0,0,12,1,0,13,0,0,2,7,1,0,0,0,0,2,0,0,1,0,3,0,2,0,2,2,2,1,2,0,0,0,5,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,yes
34,668,468,1184,388,28,158,5018,895,195,228,25,734,230,206,144,4,185,1.39,189,6,40,1,17,22.4,77.6,15,1,1,1,1,26.5,5,26,90.7,4.14E+03,33,8,15,0,50,97,15,89,32,3,14,1,11,1,1,1,0,1,14,2,1,5,1,31,0,4,0,0,0,0,1,1,9,0,2,0,1,0,1,1,0,2,0,0,0,15,0,52,9,1,10,42,24,36,0,0,11,44,0,1,0,0,3,1,0,1,0,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,yes
46,570,263,988,294,26,4,2378,616,165,194,19,631,106,170,116,8,78,1.39,188,7,18,1,17,19.3,80.7,30,1,1,1,1,26.5,5,83,99.5,40,4,0,21,0,0,167,17,169,43,4,26,1,30,1,1,1,3,0,34,1,1,6,1,0,2,2,2,0,0,0,0,1,54,0,3,2,1,0,0,1,0,1,2,0,3,10,2,32,4,4,5,26,17,43,0,0,12,48,0,1,0,0,0,0,2,0,0,3,42,0,1,2,0,0,0,0,0,0,2,1,1,1,0,0,0,4,0,yes
46,408,228,770,238,29,8,2491,285,134,127,20,503,65,107,100,3,37,1.28,163,1,21,1,20,17.5,82.5,21,1,1,1,1,26.9,5,49,99,146,4,4,25,0,5,115,8,104,33,2,18,1,11,1,1,1,1,1,11,0,0,7,0,8,0,0,0,0,1,0,3,0,0,0,2,2,1,0,0,1,2,1,3,0,2,2,1,11,0,0,1,9,8,19,0,2,1,13,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,yes
40,765,491,1500,406,24,41,6881,1284,220,252,46,1028,244,238,136,3,224,1.56,193,11,20,1,14,17.1,82.9,19,1,1,1,1,28.6,5,31,97.8,2.10E+03,10,10,23,0,3,220,12,220,40,4,26,1,50,1,1,1,4,0,78,1,2,0,1,0,3,0,2,0,3,4,6,3,0,0,6,3,5,0,2,3,2,4,3,1,3,28,0,76,1,2,15,86,19,21,0,2,16,112,1,1,0,4,10,1,0,1,1,3,0,0,0,0,4,1,1,0,1,1,0,4,0,0,1,0,0,0,0,yes
51,1497,1021,3302,796,35,220,13441,2065,417,494,90,2062,560,421,369,6,396,1.53,590,24,121,1,67,17.5,82.5,49,1,1,1,1,28.1,5,250,94,9.18E+03,84,6,48,0,93,403,23,385,106,13,69,1,87,1,1,1,3,1,115,5,0,27,1,34,4,4,2,0,7,5,3,7,96,0,1,6,3,0,2,3,1,3,6,3,5,0,2,0,48,3,0,0,0,0,0,3,0,0,2,2,0,3,0,3,1,1,1,0,30,6,1,0,0,1,2,1,3,1,13,0,0,0,0,1,1,2,2,yes
38,648,405,1233,418,28,31,6323,740,235,211,25,1032,164,196,146,5,132,1.55,98,2,20,1,11,18,82,23,1,1,1,1,30.4,5,57,97.3,1.66E+03,21,3,15,0,10,236,12,240,59,7,46,1,57,1,1,1,1,0,67,1,1,12,1,0,1,4,1,0,1,2,5,2,12,0,3,3,3,0,3,3,0,2,0,0,0,4,2,16,15,2,8,10,4,4,0,1,8,61,0,2,0,0,0,1,2,1,1,6,1,0,2,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,yes
40,816,356,1540,400,31,1,2851,1455,211,267,38,830,287,244,189,4,237,1.42,365,6,47,1,14,17.8,82.2,38,1,1,1,1,27,5,129,100,1,0,2,32,0,0,261,6,254,70,4,50,0,50,0,0,0,3,0,60,4,0,2,0,0,5,8,4,0,2,1,3,5,8,0,2,1,3,0,3,3,0,2,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,0,4,1,2,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,no
47,698,446,1309,361,32,14,5571,1387,204,203,34,1039,184,194,148,5,154,1.43,240,4,29,1,4,18,82,40,1,1,1,1,31.3,5,22,99.1,1.04E+03,5,4,36,0,9,180,10,182,46,3,23,1,24,1,1,1,2,0,25,2,1,1,1,0,1,4,1,0,2,0,1,2,1,0,1,4,3,1,2,1,0,2,1,0,2,9,3,41,2,2,3,8,6,4,6,0,1,6,0,0,1,0,11,2,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,no
55,1517,1064,3143,810,34,246,14596,2292,372,479,80,2168,569,452,408,5,462,1.6,664,21,87,1,22,16.4,83.6,30,1,1,1,1,33.2,5,265,93.9,1.14E+04,55,12,22,0,52,215,22,214,46,8,38,1,44,1,1,1,1,0,47,4,1,20,1,0,3,5,0,0,1,3,3,2,75,0,6,1,3,0,5,3,3,2,3,1,2,0,1,0,9,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,3,0,52,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,yes
43,1547,932,3355,644,38,162,16887,2306,318,470,79,1468,569,365,326,6,392,1.44,1063,24,133,1,79,13,87,25,1,1,1,1,27,5,635,96,2.62E+03,40,10,18,0,47,209,27,209,43,1,28,0,41,0,0,0,3,0,59,2,0,34,0,0,1,20,4,0,2,2,1,6,202,0,1,1,3,0,1,1,1,1,3,1,1,0,2,0,9,3,0,0,0,0,0,2,0,0,0,0,2,3,0,2,2,1,0,0,46,1,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,6,0,yes
48,1517,876,3097,757,30,217,11316,3000,363,523,65,1865,605,478,326,4,532,1.55,398,27,67,1,43,18,82,51,1,1,1,1,30.8,5,74,94.3,8.54E+03,60,14,35,0,55,330,26,318,86,6,64,1,76,1,1,1,5,0,74,5,2,5,1,0,4,2,1,0,7,1,2,2,21,0,2,0,2,0,3,2,1,1,3,3,6,38,3,102,1,4,11,57,49,53,0,1,8,82,3,0,4,0,4,1,2,1,0,5,0,1,2,2,0,1,0,1,0,2,1,1,0,0,1,0,0,0,0,no
48,1373,786,2708,847,36,111,12630,4185,444,455,66,2651,493,430,322,5,423,1.95,316,21,66,1,24,17.5,82.5,64,1,1,1,1,30.2,5,34,96.5,6.63E+03,39,9,37,0,41,341,12,337,94,4,51,1,63,1,1,1,2,0,90,3,3,2,1,0,6,1,5,15,6,2,5,1,6,0,5,4,3,0,1,1,2,2,1,3,3,43,3,111,21,7,16,122,31,33,4,4,17,98,0,2,1,5,12,1,1,1,1,19,2,0,0,0,5,0,0,0,0,1,1,6,0,0,1,0,0,0,0,yes
47,918,632,1765,545,36,89,10340,1251,298,300,38,1429,193,284,232,5,154,1.55,194,17,32,1,16,14.7,85.3,30,1,1,1,1,32.7,5,53,96.1,7.65E+03,21,6,33,0,13,289,16,261,82,6,50,1,63,1,1,1,1,1,77,5,0,6,1,33,3,0,2,0,3,3,1,2,39,0,2,3,2,0,6,3,4,1,3,2,1,10,6,61,0,1,7,69,33,50,0,1,2,76,0,0,3,1,5,1,3,1,0,1,1,1,0,1,6,1,1,0,2,1,1,1,0,0,0,0,0,0,0,yes
44,1387,806,2762,591,30,138,9993,2113,325,481,65,1273,543,418,250,5,399,1.46,636,10,138,1,47,17.2,82.8,41,1,1,1,1,31,5,75,95.7,6.66E+03,49,6,25,0,49,348,24,349,82,8,69,1,87,1,1,1,2,1,96,6,0,6,1,23,6,15,3,0,1,2,4,3,18,0,2,3,3,0,4,4,4,1,3,1,1,0,1,0,28,9,0,0,0,0,0,1,0,0,0,3,5,4,0,0,1,1,1,0,1,2,1,0,0,1,2,1,0,2,0,0,0,0,1,2,0,1,0,yes
56,1012,570,1774,542,33,135,8616,1164,345,349,53,1213,272,301,197,5,184,1.32,296,11,80,1,35,16.3,83.7,66,1,1,1,1,29.2,5,172,94.8,1.94E+03,18,7,54,0,56,440,12,448,96,9,63,0,97,0,0,0,3,0,127,9,0,6,0,0,5,12,6,0,7,8,4,4,23,0,1,3,3,0,1,2,1,2,2,5,4,0,2,0,2,6,0,0,0,0,0,1,0,0,2,1,7,3,0,2,1,1,4,0,2,1,1,0,0,1,0,3,1,2,2,0,0,0,0,1,1,1,1,yes
40,815,515,1651,474,21,121,4935,1214,217,289,42,1151,252,259,229,6,180,1.57,310,7,64,1,26,17.7,82.3,16,1,1,1,1,30,5,74,93.6,3.69E+03,48,4,17,0,34,118,21,112,28,4,15,1,19,1,1,1,2,1,30,1,1,5,1,8,1,4,0,0,2,1,0,0,29,0,2,0,2,0,1,4,0,2,2,1,1,10,1,36,7,2,3,15,14,14,2,1,1,1,0,3,1,0,5,1,0,0,0,0,12,1,1,0,2,0,0,1,0,0,3,1,0,0,1,0,0,0,0,no
1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,1,1,1,1,0,0,0,100,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
45,614,412,1158,336,26,81,4707,1358,183,200,38,1003,167,193,129,5,143,1.51,278,6,22,1,7,18.8,81.2,16,1,1,1,1,31.8,5,25,94.8,3.24E+03,17,5,16,0,15,146,11,152,40,3,26,1,31,1,1,1,1,1,31,2,0,2,1,22,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes
52,1070,609,2343,534,30,95,6950,2172,263,376,48,1166,349,333,271,7,273,1.41,495,16,58,1,37,15.3,84.7,39,1,1,1,1,27.3,5,127,95.5,1.40E+03,67,3,27,0,52,216,17,191,53,3,36,0,36,0,0,0,1,0,48,0,0,3,0,0,0,3,3,0,2,3,4,3,91,0,1,1,1,0,1,1,3,4,5,2,5,0,4,0,60,2,0,0,0,0,0,3,0,0,1,4,3,1,0,1,0,1,0,0,38,1,1,3,0,1,1,0,0,0,11,0,1,0,0,1,2,3,2,no
51,911,508,1730,560,33,131,5805,1244,287,329,29,1198,212,308,225,5,161,1.43,291,20,48,1,17,17.6,82.4,55,1,1,1,1,29.1,5,22,93.4,4.54E+03,56,5,34,0,14,424,10,429,97,10,91,1,92,1,1,1,4,1,119,5,1,2,1,11,5,3,7,0,5,1,7,3,10,0,10,1,0,0,2,3,2,2,1,0,3,21,4,86,8,6,8,54,48,64,0,1,4,319,2,4,1,2,6,2,1,1,0,9,4,2,1,0,3,0,1,2,3,1,0,0,0,0,2,1,2,1,1,no
38,750,475,1456,483,33,20,8102,1036,308,247,43,1110,229,231,142,4,188,1.45,176,9,40,1,15,14.5,85.5,20,1,1,1,1,30.4,5,21,98.6,3.24E+03,11,5,25,0,1,147,10,142,36,2,18,1,18,1,1,1,1,1,33,3,0,1,1,33,2,0,2,0,0,1,5,3,4,0,1,2,1,0,2,1,1,4,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,no
2,3,9,3,8,3,0,47,0,8,0,0,7,0,0,0,0,0,1,0,0,0,1,0,71.4,28.6,1,0,0,0,1,12.5,2,0,75,8,2,0,2,0,0,6,0,7,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
50,1336,801,2641,705,34,22,10470,1667,346,436,65,2078,443,397,324,4,377,1.7,352,17,61,1,28,18,82,38,1,1,1,1,29.4,5,108,99.3,217,7,8,35,0,12,281,9,278,75,7,46,1,52,1,1,1,3,1,76,3,1,4,1,4,2,9,2,0,0,2,4,5,25,0,2,6,5,0,2,2,1,1,4,2,1,17,1,36,5,0,5,124,4,4,0,1,2,130,1,1,3,0,9,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,yes
47,972,659,2045,473,32,100,7783,1678,275,281,46,1261,312,241,186,5,244,1.49,433,10,52,1,30,15.7,84.3,35,1,1,1,1,34.7,5,363,96.4,1.85E+03,12,12,29,0,23,289,23,294,63,8,45,1,52,1,1,1,1,1,96,1,0,16,1,24,9,10,3,0,4,1,1,1,12,0,0,3,0,0,1,2,2,2,4,1,4,9,3,37,0,3,4,17,24,46,0,0,1,29,1,0,2,2,0,2,0,1,1,5,21,3,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,yes
62,1009,591,2105,557,30,88,7816,2193,297,338,43,1451,276,308,223,4,200,2.05,324,15,68,1,25,16.7,83.3,35,1,1,1,1,30.2,5,29,96.6,3.98E+03,21,8,18,0,11,216,16,212,56,6,31,1,43,1,1,1,2,0,59,3,2,8,1,0,1,4,3,0,0,1,3,2,2,0,2,1,2,0,4,3,1,3,2,0,1,30,0,109,0,2,15,122,51,53,0,0,8,12,1,0,4,1,13,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,3,1,0,1,0,0,1,2,yes
45,745,545,1410,383,26,109,5824,1152,204,239,38,872,196,219,171,6,152,1.61,192,9,26,1,14,18.6,81.4,25,1,1,1,1,30.3,5,61,92.3,4.29E+03,72,7,15,0,29,180,13,181,47,2,24,1,33,1,1,1,2,1,57,1,0,14,0,11,1,5,0,0,1,0,2,0,10,0,4,0,1,0,3,0,1,1,4,0,3,7,3,20,43,3,2,21,11,13,0,0,1,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,1,no
56,949,588,1974,518,29,92,9065,1138,332,315,54,1165,289,290,186,5,235,1.43,247,20,37,1,13,14.8,85.2,21,1,1,1,1,27.8,5,57,96,2.99E+03,31,10,26,0,23,237,17,240,61,6,36,0,52,0,0,0,1,0,73,2,0,2,0,0,4,7,3,0,0,0,3,1,62,0,0,0,2,0,3,2,2,1,1,0,1,0,2,0,2,3,0,0,0,0,0,1,0,0,0,0,2,1,0,0,3,0,4,0,2,2,2,2,0,0,0,0,1,1,15,0,0,0,0,2,0,5,0,yes
56,959,667,1924,517,28,111,10232,1277,272,330,54,1289,324,313,198,5,290,1.44,232,14,26,1,11,17.7,82.3,62,1,1,1,1,27.3,5,80,95.4,7.57E+03,29,7,25,0,17,328,14,354,69,6,63,1,78,1,1,1,1,0,72,3,2,1,1,0,1,6,4,0,5,5,5,2,21,0,2,5,1,0,2,2,3,3,4,0,4,29,1,112,4,1,7,193,67,66,0,3,12,72,1,0,3,1,9,1,1,0,0,8,1,0,1,0,0,0,2,2,1,1,7,4,0,0,1,0,1,0,2,yes
44,760,484,1556,472,29,93,6229,1843,280,251,50,1035,266,247,143,4,228,1.81,331,12,38,1,4,17.7,82.3,34,1,1,1,1,31.4,5,1,95.2,4.54E+03,25,11,27,0,28,159,17,161,36,5,29,1,18,1,1,1,2,1,22,3,1,0,1,18,0,0,3,0,1,5,1,1,8,0,1,0,0,0,2,2,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,1,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,no
49,1629,904,3258,739,35,49,10576,1893,319,500,71,1939,478,393,381,6,316,1.54,1030,19,131,1,88,17.2,82.8,66,1,1,1,1,31.7,5,243,98.6,638,19,14,49,0,30,388,26,399,87,6,54,1,78,1,1,1,0,0,106,5,1,18,1,0,5,15,6,0,5,4,9,5,166,0,3,4,7,0,7,2,5,6,4,0,4,0,2,0,11,2,0,0,0,0,0,2,0,0,2,1,3,0,0,0,1,1,0,0,63,0,1,0,0,0,0,2,1,1,10,0,0,2,0,0,1,2,1,yes
41,1150,833,2302,743,31,190,10222,1592,362,387,66,2106,329,368,318,5,263,1.59,272,16,52,1,16,19.7,80.3,31,1,1,1,1,28,5,40,93.8,8.83E+03,40,14,20,0,27,198,19,199,47,3,15,1,36,1,1,1,2,1,65,3,2,8,1,18,1,3,2,0,4,4,2,2,14,0,3,2,2,0,1,0,3,2,2,0,3,30,2,125,4,1,18,53,66,87,0,0,20,91,1,0,2,0,11,2,1,1,0,6,2,0,0,1,0,1,0,2,0,1,6,9,0,0,0,0,1,0,1,yes
42,892,574,1825,432,30,88,8523,908,226,281,52,1107,303,232,184,6,221,1.56,345,12,65,1,39,16.1,83.9,26,1,1,1,1,33.1,5,69,95.7,5.73E+03,34,11,28,0,5,267,15,265,68,5,49,1,49,1,1,1,3,1,85,1,1,17,1,10,3,8,2,0,3,3,4,1,21,0,3,1,1,0,2,1,3,1,5,0,2,13,1,31,16,2,2,69,10,12,0,1,1,0,0,2,0,0,6,1,2,1,1,0,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,no
42,1382,791,2813,574,32,251,8255,1795,307,476,72,1267,485,413,267,4,321,1.39,593,24,132,1,53,16.8,83.2,30,1,1,1,1,29.4,5,211,93,1.63E+03,65,11,23,0,129,281,29,269,69,6,48,0,72,0,0,0,3,0,76,6,0,20,0,0,2,10,5,0,2,2,3,2,89,0,3,6,2,0,1,1,1,2,5,0,4,0,3,0,27,2,0,0,0,0,0,1,0,0,0,1,4,1,0,2,1,1,1,0,0,1,1,1,0,1,0,1,2,2,12,0,0,0,0,0,2,0,0,yes
